"BATHRM","HEAT_D","AC","NUM_UNITS","ROOMS","BEDRM","AYB","YR_RMDL","SALEDATE","PRICE","QUALIFIED","STYLE","STRUCT","GRADE_D","CNDTN_D","EXTWALL_D","ROOF","INTWALL_D","KITCHENS","FIREPLACES","LANDAREA","GIS_LAST_MOD_DTTM"
1,"Forced Air","N",1,5,2,1940,,"2005-10-04T00:00:00.000Z",140000,"U",4,7,"Average","Average","Common Brick",1,"Hardwood",1,0,960,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,1969,,"2005-08-02T00:00:00.000Z",0,"U",1,1,"Above Average","Good","Common Brick",1,"Hardwood",1,0,4450,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,8,4,1975,2004,"2017-06-29T00:00:00.000Z",0,"U",13,1,"Above Average","Good","Common Brick",1,"Hardwood",1,1,5607,"2018-07-22T18:01:43.000Z"
2,"Forced Air","N",1,7,3,1953,,"1999-01-28T00:00:00.000Z",169000,"Q",4,1,"Good Quality","Average","Common Brick",1,"Hardwood",1,2,5000,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,6,3,1937,,"2004-11-24T00:00:00.000Z",166000,"Q",4,7,"Above Average","Average","Common Brick",6,"Hardwood",1,0,1992,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,6,2,1938,1960,"2015-06-30T00:00:00.000Z",259000,"Q",4,7,"Above Average","Average","Common Brick",6,"Hardwood",1,0,1583,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,9,4,1963,,"1900-01-01T00:00:00.000Z",,"U",14,1,"Above Average","Average","Common Brick",1,"Hardwood",1,0,5000,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,7,3,1940,,"1900-01-01T00:00:00.000Z",,"U",4,7,"Above Average","Average","Common Brick",6,"Hardwood",1,0,1106,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",4,16,8,1943,2011,"2011-03-16T00:00:00.000Z",115000,"U",4,2,"Above Average","Good","Common Brick",2,"Hardwood",4,0,5130,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,6,2,1953,,"2013-09-25T00:00:00.000Z",292400,"Q",3,1,"Above Average","Average","Common Brick",1,"Hardwood",1,2,4648,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,1941,1945,"1992-12-30T00:00:00.000Z",98000,"Q",4,8,"Above Average","Average","Common Brick",1,"Hardwood",1,0,2572,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,3,1927,,"1900-01-01T00:00:00.000Z",,"U",4,8,"Average","Average","Common Brick",2,"Hardwood/Carp",1,0,2376,"2018-07-22T18:01:43.000Z"
3,"Forced Air","Y",1,6,3,2006,,"2006-11-16T00:00:00.000Z",399000,"Q",4,1,"Average","Good","Vinyl Siding",1,"Hardwood/Carp",1,0,3184,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",2,6,2,1949,,"1900-01-01T00:00:00.000Z",,"U",4,2,"Average","Average","Common Brick",2,"Hardwood/Carp",2,0,1202,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",2,6,2,1949,,"1994-03-29T00:00:00.000Z",25000,"U",4,2,"Average","Average","Common Brick",2,"Hardwood/Carp",2,0,1611,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,2,1925,,"1900-01-01T00:00:00.000Z",,"U",4,1,"Above Average","Average","Brick/Siding",1,"Hardwood",1,0,5000,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,8,3,1927,2016,"2017-02-27T00:00:00.000Z",449000,"Q",4,7,"Above Average","Very Good","Common Brick",6,"Hardwood",1,0,1272,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,5,2,1957,2014,"2014-11-14T00:00:00.000Z",399800,"Q",1,1,"Above Average","Good","Brick/Siding",1,"Hardwood",1,1,5625,"2018-07-22T18:01:43.000Z"
1,"Forced Air","Y",1,6,3,1940,,"1900-01-01T00:00:00.000Z",,"U",4,7,"Above Average","Average","Common Brick",1,"Hardwood",1,0,1801,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,5,2,1978,,"1996-06-03T00:00:00.000Z",79950,"Q",7,7,"Average","Average","Brick Veneer",1,"Wood Floor",1,0,985,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,8,4,1937,,"1999-04-08T00:00:00.000Z",130714,"U",3,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,4000,"2018-07-22T18:01:43.000Z"
1,"Forced Air","N",1,6,3,1948,1971,"2002-12-06T00:00:00.000Z",110500,"Q",4,6,"Above Average","Fair","Common Brick",2,"Hardwood",1,0,2852,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",2,10,4,1955,,"2004-07-16T00:00:00.000Z",147500,"U",4,2,"Average","Average","Common Brick",6,"Hardwood",2,0,3000,"2018-07-22T18:01:43.000Z"
2,"Forced Air","N",2,10,4,1955,,"2014-05-08T00:00:00.000Z",0,"U",4,2,"Average","Average","Common Brick",6,"Hardwood",2,0,3546,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,7,3,1910,1978,"1900-01-01T00:00:00.000Z",,"U",4,1,"Average","Average","Wood Siding",6,"Hardwood",1,0,1752,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","Y",1,6,4,1938,2011,"2006-05-04T00:00:00.000Z",0,"U",4,1,"Above Average","Good","Brick/Stone",11,"Hardwood",1,2,9744,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",4,14,6,1941,,"1900-01-01T00:00:00.000Z",,"U",4,2,"Good Quality","Average","Common Brick",1,"Hardwood",4,0,2583,"2018-07-22T18:01:43.000Z"
1,"Forced Air","N",1,5,2,1939,2013,"1900-01-01T00:00:00.000Z",,"U",4,1,"Above Average","Good","Common Brick",1,"Hardwood/Carp",1,2,3000,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",4,16,4,1938,2005,"2014-03-05T00:00:00.000Z",0,"U",4,2,"Average","Average","Common Brick",6,"Hardwood",4,0,6794,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,5,2,1940,2003,"2004-02-23T00:00:00.000Z",162000,"Q",4,6,"Above Average","Average","Common Brick",1,"Hardwood",1,0,2708,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,8,4,1956,,"1992-07-29T00:00:00.000Z",177000,"Q",1,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,9083,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","Y",1,6,3,1929,2004,"2014-10-03T00:00:00.000Z",350000,"Q",4,6,"Above Average","Good","Common Brick",2,"Hardwood",1,0,2159,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,7,3,1927,,"2000-04-05T00:00:00.000Z",101035,"Q",4,6,"Above Average","Average","Common Brick",2,"Hardwood",1,0,3851,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,3,1908,,"2005-10-21T00:00:00.000Z",260000,"Q",4,8,"Average","Average","Shingle",2,"Hardwood",1,0,2370,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,8,4,1925,,"2005-05-06T00:00:00.000Z",0,"U",6,7,"Above Average","Fair","Common Brick",6,"Wood Floor",1,0,1517,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,10,5,1914,,"1900-01-01T00:00:00.000Z",,"U",4,1,"Above Average","Average","Stone",3,"Wood Floor",1,0,2515,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,5,2,1923,,"1900-01-01T00:00:00.000Z",,"U",3,1,"Above Average","Average","Wood Siding",1,"Wood Floor",1,0,2500,"2018-07-22T18:01:43.000Z"
3,"Warm Cool","Y",1,10,5,1940,,"1900-01-01T00:00:00.000Z",,"U",6,1,"Very Good","Good","Stone",11,"Hardwood",1,2,5089,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,6,3,1925,2005,"2014-10-22T00:00:00.000Z",292000,"Q",4,6,"Above Average","Good","Common Brick",2,"Hardwood",1,0,1610,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,6,3,1952,,"2008-04-02T00:00:00.000Z",0,"U",3,1,"Above Average","Average","Common Brick",1,"Hardwood",1,2,8375,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,7,3,1965,,"2015-11-03T00:00:00.000Z",0,"U",15,1,"Above Average","Average","Common Brick",1,"Hardwood",1,0,5375,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","Y",1,8,3,1941,,"2009-06-02T00:00:00.000Z",399900,"Q",4,1,"Good Quality","Good","Common Brick",1,"Hardwood",1,2,5743,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",4,10,4,1941,,"2005-10-27T00:00:00.000Z",0,"U",4,2,"Above Average","Average","Common Brick",2,"Hardwood",4,0,4903,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",4,16,4,1941,,"2012-01-17T00:00:00.000Z",0,"U",4,2,"Above Average","Average","Common Brick",2,"Hardwood",4,0,4334,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,6,3,1938,2015,"2015-02-10T00:00:00.000Z",605000,"U",6,1,"Good Quality","Good","Common Brick",11,"Hardwood",2,1,6075,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,7,3,1932,1994,"1994-10-20T00:00:00.000Z",129000,"Q",3,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,5500,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,8,3,1936,1970,"2018-02-13T00:00:00.000Z",0,"U",4,1,"Good Quality","Average","Common Brick",11,"Hardwood",1,1,5015,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",2,7,3,1935,,"1996-09-25T00:00:00.000Z",80000,"U",4,6,"Above Average","Average","Common Brick",2,"Hardwood",2,2,2809,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,4,1931,2002,"2002-11-08T00:00:00.000Z",245000,"Q",4,8,"Average","Average","Common Brick",1,"Hardwood/Carp",1,0,2250,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",4,16,8,1936,,"2004-08-16T00:00:00.000Z",230000,"Q",4,2,"Average","Average","Common Brick",2,"Hardwood/Carp",4,0,3000,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,6,3,1946,1961,"2006-07-28T00:00:00.000Z",0,"U",4,6,"Average","Average","Common Brick",6,"Hardwood",1,0,2858,"2018-07-22T18:01:43.000Z"
1,"Forced Air","N",1,6,3,1946,,"1993-04-15T00:00:00.000Z",98000,"Q",4,6,"Average","Average","Common Brick",2,"Hardwood",1,0,2818,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,1964,,"2014-10-10T00:00:00.000Z",0,"U",1,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,6000,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,1954,,"1997-07-21T00:00:00.000Z",0,"U",3,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,6503,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,1965,1985,"2002-07-25T00:00:00.000Z",230000,"Q",15,1,"Above Average","Average","Brick/Siding",1,"Hardwood",1,1,6152,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,7,3,1940,1989,"2007-10-16T00:00:00.000Z",399900,"Q",3,1,"Above Average","Average","Brick/Siding",1,"Hardwood",1,1,7336,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","Y",1,8,5,1905,2003,"2005-11-04T00:00:00.000Z",280000,"Q",4,1,"Average","Average","Vinyl Siding",2,"Wood Floor",1,0,3120,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,0,3,1905,,"1992-09-11T00:00:00.000Z",0,"U",4,7,"Average","Average","Wood Siding",2,"Wood Floor",1,0,1515,"2018-07-22T18:01:43.000Z"
1,"Gravity Furnac","N",1,0,4,1946,,"1900-01-01T00:00:00.000Z",,"U",4,6,"Average","Average","Hardboard",5,"Hardwood",1,0,3667,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,3,1948,,"2002-03-08T00:00:00.000Z",0,"U",4,6,"Above Average","Average","Common Brick",2,"Hardwood",1,0,1987,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,2000,,"2015-04-27T00:00:00.000Z",0,"U",4,8,"Above Average","Good","Brick/Siding",1,"Hardwood/Carp",1,0,4606,"2018-07-22T18:01:43.000Z"
2,"Forced Air","N",2,8,4,1951,,"2002-05-30T00:00:00.000Z",0,"U",4,2,"Average","Average","Common Brick",2,"Hardwood",2,0,2219,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,8,3,2006,,"2006-03-23T00:00:00.000Z",258890,"Q",4,6,"Above Average","Good","Vinyl Siding",1,"Carpet",1,0,3197,"2018-07-22T18:01:43.000Z"
4,"Forced Air","N",2,6,4,1954,1990,"1999-11-01T00:00:00.000Z",12000,"U",4,2,"Above Average","Fair","Common Brick",2,"Hardwood",2,0,2546,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,6,3,2008,,"2006-10-05T00:00:00.000Z",0,"U",7,6,"Above Average","Very Good","Vinyl Siding",1,"Hardwood/Carp",1,0,2751,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,5,2,1926,1992,"1900-01-01T00:00:00.000Z",,"U",4,1,"Above Average","Average","Vinyl Siding",1,"Hardwood",1,1,2500,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","Y",1,8,3,1926,,"2003-11-21T00:00:00.000Z",130000,"U",4,7,"Average","Average","Common Brick",2,"Hardwood",1,0,1954,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,5,3,1910,1985,"2014-11-18T00:00:00.000Z",0,"U",4,1,"Average","Average","Wood Siding",2,"Hardwood",1,0,3120,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,6,4,1905,1992,"2016-03-29T00:00:00.000Z",336500,"Q",4,8,"Average","Average","Vinyl Siding",2,"Hardwood",1,0,3315,"2018-07-22T18:01:43.000Z"
2,"Forced Air","N",1,7,3,1947,,"1900-01-01T00:00:00.000Z",,"U",6,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,4500,"2018-07-22T18:01:43.000Z"
1,"Forced Air","N",1,5,2,1924,,"1999-09-28T00:00:00.000Z",139000,"Q",4,1,"Above Average","Average","Wood Siding",1,"Hardwood",1,0,5343,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",2,4,2,1947,,"2000-04-19T00:00:00.000Z",82010,"U",4,2,"Average","Average","Common Brick",2,"Hardwood",2,0,1200,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,2007,,"2018-04-19T00:00:00.000Z",0,"U",4,1,"Above Average","Very Good","Stone/Siding",1,"Hardwood/Carp",1,0,9358,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,7,3,1952,,"1900-01-01T00:00:00.000Z",,"U",3,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,8011,"2018-07-22T18:01:43.000Z"
1,"Forced Air","Y",1,5,3,1910,2007,"2010-08-05T00:00:00.000Z",195000,"Q",4,1,"Above Average","Good","Hardboard",1,"Hardwood/Carp",1,0,2149,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,0,0,1947,,"1900-01-01T00:00:00.000Z",,"U",4,8,"Above Average","Average","Common Brick",2,"Hardwood",1,0,2160,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,7,3,1940,,"1900-01-01T00:00:00.000Z",,"U",4,1,"Above Average","Average","Common Brick",11,"Hardwood",1,1,8120,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,6,3,2005,,"2005-08-16T00:00:00.000Z",194400,"U",4,7,"Above Average","Good","Brick/Siding",1,"Hardwood/Carp",1,0,2243,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,6,3,2005,,"2006-06-05T00:00:00.000Z",226795,"Q",4,7,"Above Average","Good","Vinyl Siding",1,"Carpet",1,0,1771,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,3,1905,,"1900-01-01T00:00:00.000Z",,"U",4,6,"Average","Average","Vinyl Siding",2,"Hardwood",1,0,2071,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,6,3,2007,,"2006-10-05T00:00:00.000Z",0,"U",7,8,"Above Average","Very Good","Vinyl Siding",1,"Hardwood/Carp",1,0,2093,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,7,4,1928,,"2018-01-31T00:00:00.000Z",356250,"U",1,1,"Above Average","Average","Aluminum",1,"Hardwood",1,0,8250,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,6,3,1980,,"1900-01-01T00:00:00.000Z",,"U",4,6,"Good Quality","Average","Common Brick",1,"Hardwood",1,1,3295,"2018-07-22T18:01:43.000Z"
4,"Ht Pump","Y",4,12,4,1959,2017,"2012-11-30T00:00:00.000Z",207000,"Q",4,2,"Average","Good","Common Brick",2,"Hardwood",4,0,4594,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,8,3,1937,,"1900-01-01T00:00:00.000Z",,"U",5,1,"Above Average","Good","Common Brick",1,"Hardwood",1,1,17501,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,3,1931,,"2018-04-17T00:00:00.000Z",221000,"U",3,1,"Average","Average","Vinyl Siding",1,"Hardwood",1,0,2625,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,6,3,2007,,"2006-10-05T00:00:00.000Z",0,"U",7,6,"Above Average","Very Good","Vinyl Siding",1,"Hardwood/Carp",1,0,2426,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",2,8,4,2007,,"2006-10-05T00:00:00.000Z",0,"U",7,2,"Above Average","Very Good","Vinyl Siding",1,"Hardwood/Carp",2,0,3699,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,2005,,"2005-07-13T00:00:00.000Z",0,"U",4,6,"Above Average","Good","Vinyl Siding",1,"Carpet",1,0,3344,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,7,3,1938,,"1900-01-01T00:00:00.000Z",0,"U",4,1,"Good Quality","Average","Common Brick",11,"Hardwood",1,1,7375,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,6,3,1954,,"1900-01-01T00:00:00.000Z",,"U",1,1,"Above Average","Average","Common Brick",1,"Hardwood",1,2,13204,"2018-07-22T18:01:43.000Z"
1,"Forced Air","N",1,6,3,1941,,"1900-01-01T00:00:00.000Z",,"U",4,8,"Above Average","Average","Common Brick",1,"Hardwood",1,0,2096,"2018-07-22T18:01:43.000Z"
1,"Forced Air","Y",1,5,2,1905,2012,"2014-01-22T00:00:00.000Z",285000,"Q",4,8,"Average","Good","Vinyl Siding",6,"Wood Floor",1,1,2810,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","Y",4,16,6,1942,2011,"2011-01-04T00:00:00.000Z",114900,"U",4,2,"Average","Good","Common Brick",2,"Hardwood",4,0,5512,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,5,3,1925,2002,"1900-01-01T00:00:00.000Z",,"U",3,1,"Above Average","Good","Brick/Siding",1,"Hardwood",1,1,2596,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,6,3,1910,1990,"2000-01-04T00:00:00.000Z",0,"U",6,1,"Average","Average","Stucco",6,"Hardwood",1,0,8750,"2018-07-22T18:01:43.000Z"
4,"Forced Air","N",4,16,8,1945,1988,"1998-09-17T00:00:00.000Z",110000,"Q",4,2,"Above Average","Fair","Common Brick",2,"Hardwood",4,0,7401,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,6,2,1951,,"1997-07-01T00:00:00.000Z",89000,"Q",4,8,"Average","Good","Common Brick",2,"Hardwood",1,0,1141,"2018-07-22T18:01:43.000Z"
1,"Forced Air","Y",1,6,2,1951,,"1900-01-01T00:00:00.000Z",,"U",4,7,"Average","Average","Common Brick",2,"Hardwood",1,0,1495,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,3,1948,,"1997-08-18T00:00:00.000Z",45000,"U",4,8,"Above Average","Average","Common Brick",2,"Hardwood",1,0,2435,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,2007,,"2010-03-03T00:00:00.000Z",300000,"Q",4,8,"Above Average","Very Good","Brick/Siding",1,"Carpet",1,0,3200,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,6,3,2006,,"2006-06-21T00:00:00.000Z",288890,"Q",4,8,"Above Average","Good","Vinyl Siding",1,"Carpet",1,0,3443,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,6,3,1940,,"1900-01-01T00:00:00.000Z",,"U",4,1,"Good Quality","Average","Common Brick",1,"Hardwood",1,1,11050,"2018-07-22T18:01:43.000Z"
4,"Forced Air","N",4,20,8,1944,,"2004-08-17T00:00:00.000Z",0,"U",4,2,"Above Average","Average","Common Brick",2,"Hardwood",4,0,7488,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",2,16,4,1943,,"2003-03-27T00:00:00.000Z",142000,"Q",4,2,"Above Average","Fair","Common Brick",2,"Hardwood",2,0,5521,"2018-07-22T18:01:43.000Z"
2,"Forced Air","N",1,8,3,1946,,"1900-01-01T00:00:00.000Z",,"U",4,1,"Above Average","Average","Common Brick",1,"Hardwood",1,2,2500,"2018-07-22T18:01:43.000Z"
1,"Forced Air","N",1,6,3,1927,1968,"1900-01-01T00:00:00.000Z",,"U",3,1,"Average","Average","Aluminum",1,"Hardwood",1,0,4500,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,3,1924,1992,"2017-02-02T00:00:00.000Z",366000,"Q",4,1,"Above Average","Good","Vinyl Siding",1,"Hardwood",1,0,6100,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,7,4,1961,,"1994-12-23T00:00:00.000Z",165000,"U",3,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,2875,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,7,3,1928,1979,"1998-05-11T00:00:00.000Z",61775,"U",4,1,"Good Quality","Average","Common Brick",1,"Hardwood",1,1,5750,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,8,4,1938,,"1997-10-08T00:00:00.000Z",0,"U",4,1,"Good Quality","Average","Common Brick",1,"Hardwood",1,1,3938,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",4,16,4,1938,,"2007-09-13T00:00:00.000Z",379000,"Q",4,2,"Above Average","Good","Common Brick",6,"Hardwood",4,0,2856,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,8,4,2006,,"2006-11-20T00:00:00.000Z",363725,"U",4,1,"Above Average","Very Good","Brick/Siding",1,"Hardwood/Carp",1,0,5201,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,8,4,2007,,"2007-07-24T00:00:00.000Z",327918,"U",4,1,"Above Average","Very Good","Brick/Siding",1,"Hardwood/Carp",1,0,5524,"2018-07-22T18:01:43.000Z"
2,"Wall Furnace","Y",1,5,2,1937,2009,"2010-03-11T00:00:00.000Z",184955,"Q",4,7,"Average","Good","Common Brick",6,"Hardwood",1,0,1290,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,7,3,1933,1991,"1900-01-01T00:00:00.000Z",,"U",4,1,"Above Average","Average","Common Brick",1,"Hardwood",1,1,4400,"2018-07-22T18:01:43.000Z"
1,"Forced Air","N",1,6,3,1939,,"1900-01-01T00:00:00.000Z",,"U",4,6,"Above Average","Average","Common Brick",1,"Hardwood",1,0,2892,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","N",4,15,7,1945,,"1900-01-01T00:00:00.000Z",,"U",4,2,"Above Average","Good","Common Brick",2,"Hardwood",4,0,6544,"2018-07-22T18:01:43.000Z"
1,"Hot Water Rad","N",1,6,3,1948,,"2000-06-16T00:00:00.000Z",0,"U",4,7,"Average","Average","Common Brick",2,"Hardwood",1,0,1584,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,2003,,"2003-07-21T00:00:00.000Z",135910,"Q",4,7,"Above Average","Very Good","Common Brick",1,"Carpet",1,0,1480,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,6,3,1908,,"2016-06-24T00:00:00.000Z",0,"U",4,1,"Average","Good","Wood Siding",2,"Hardwood",1,1,4612,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,7,3,2001,,"2016-12-09T00:00:00.000Z",191534,"U",4,7,"Above Average","Good","Vinyl Siding",1,"Hardwood/Carp",1,0,2129,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,5,2,1940,,"2017-05-31T00:00:00.000Z",215000,"Q",4,8,"Average","Average","Common Brick",6,"Hardwood",1,0,2116,"2018-07-22T18:01:43.000Z"
2,"Hot Water Rad","N",1,7,3,1940,,"1900-01-01T00:00:00.000Z",,"U",4,8,"Average","Average","Common Brick",6,"Hardwood",1,0,2116,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,7,3,1946,2008,"2008-04-23T00:00:00.000Z",270000,"Q",4,8,"Above Average","Good","Brick/Siding",2,"Hardwood/Carp",1,0,2898,"2018-07-22T18:01:43.000Z"
1,"Forced Air","Y",1,6,3,1946,2016,"2017-01-05T00:00:00.000Z",247350,"Q",4,8,"Above Average","Average","Brick/Siding",2,"Hardwood",1,0,2284,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,6,3,2001,,"2007-09-10T00:00:00.000Z",310000,"Q",4,8,"Above Average","Excellent","Brick/Siding",1,"Carpet",1,0,2744,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,7,3,2003,,"2004-03-31T00:00:00.000Z",224985,"Q",4,1,"Above Average","Good","Brick/Siding",1,"Hardwood/Carp",1,0,3132,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,5,2,2005,,"2005-07-25T00:00:00.000Z",0,"U",4,7,"Above Average","Good","Vinyl Siding",1,"Carpet",1,0,1204,"2018-07-22T18:01:43.000Z"
4,"Hot Water Rad","Y",4,16,4,1936,2012,"2012-04-23T00:00:00.000Z",165000,"U",4,2,"Average","Average","Common Brick",2,"Hardwood",4,0,5006,"2018-07-22T18:01:43.000Z"
1,"Warm Cool","Y",1,6,4,1977,,"2017-12-22T00:00:00.000Z",0,"U",4,7,"Average","Average","Common Brick",6,"Hardwood",1,0,2020,"2018-07-22T18:01:43.000Z"
2,"Warm Cool","Y",1,5,3,1977,,"2018-01-24T00:00:00.000Z",243500,"Q",4,7,"Average","Average","Common Brick",2,"Wood Floor",1,0,2883,"2018-07-22T18:01:43.000Z"
2,"Forced Air","Y",1,6,3,2008,,"2010-02-05T00:00:00.000Z",269900,"Q",7,7,"Above Average","Very Good","Vinyl Siding",1,"Hardwood/Carp",1,0,1735,"2018-07-22T18:01:43.000Z"
1,"Forced Air","Y",1,6,3,2008,,"2017-11-27T00:00:00.000Z",309500,"Q",7,7,"Above Average","Very Good","Vinyl Siding",1,"Hardwood/Carp",1,0,1365,"2018-07-22T18:01:43.000Z"
3,"Forced Air","Y",1,8,4,2016,,"2016-04-08T00:00:00.000Z",40550,"Q",7,1,"Above Average","Good","Common Brick",8,"Hardwood",1,0,2860,"2018-07-22T18:01:43.000Z"
